1535450692.7673635,0
1535450693.423175,0
1535450694.0103958,0
1535450694.6541088,0
1535450695.301643,0
1535450696.0375571,0
1535450696.6845865,0
1535450697.3634603,0
1535450729.323977,2
1535450729.9756722,0
1535450730.7064166,0
1535450731.3536768,0
1535450732.0588484,0
1535450732.7087774,0
1535450733.401758,0
1535450734.0685844,2
1535450734.7507133,1
1535450735.4315112,0
1535450736.0800924,0
1535450736.7961113,0
1535450737.448966,0
1535450738.1458657,0
1535450738.8116045,0
1535450739.4987595,0
1535450740.195199,0
1535450740.8501964,0
1535450741.5564108,1
1535450742.2032032,0
1535450742.8955,0
1535450743.558503,0
1535450744.2708852,1
1535488735.2973115,0
1535488735.90245,0
1535488736.5551946,0
1535488737.156326,0
1535488737.8911178,0
1535488738.6137257,0
1535488739.2973933,0
1535488739.97478,0
1535488740.6800299,0
1535488741.3931918,0
1535488742.074784,0
1535488742.7597659,0
1535488743.4486918,0
1535488744.1808515,0
1535488744.8860495,0
1535488745.5779753,0
1535488746.2713723,0
1535488746.9801857,0
1535488747.710805,0
1535488748.4114897,0
1535488749.108594,0
1535488749.8010771,0
1535488750.4828649,0
1535488751.2208252,0
1535488751.9330766,0
1535488752.5879705,0
1535488753.2611358,0
1535488753.9586406,0
1535488754.677149,0
1535488755.3611207,0
1535488756.0480082,0
1535488786.1106975,0.21550836015164043
1535488786.8327186,0.1277629131467682
1535488787.518315,0.12618682140101245
1535488788.2095613,0.17335531166092974
1535488788.9609826,0.18597634349464548
1535488789.6818452,0.11529014505011967
1535488790.3724809,0.15439799884292735
1535488791.0616477,0.12157532301028869
1535488791.803523,0.18829387971845954
1535488792.515863,0.17572000257491047
1535488793.204556,0.6902581493452964
1535488793.8888474,0.5557507196650341
1535488794.6403491,0.9840157215110932
1535488795.3699446,0.3408712568339226
1535488796.067623,0.2101050912756777
1535488796.7622185,0.23669137528370107
1535488797.4978616,0.5917963947645285
1535488798.2206933,0.2296084834454809
1535488798.9172213,0.41297477213851924
1535488799.6188989,0.4238220061807224
1535488800.3159647,0.7752034396613372
1535488801.0066247,0.17798467501893778
1535488801.7078562,0.2698181029196952
1535488802.4190514,0.20165352809825132
1535488803.0798428,0.15686887559143717
1535488803.731797,0.08370123689425889
1535488804.440679,0.2089249713132963
1535488805.1311872,0.167877990859033
1535488805.787793,0.10850681467113601
1535488806.5151045,0.29784997451413125
1535488807.1905549,0.13531028199640086
1535488807.9381163,0.4021858018170681
1535488808.6132903,0.1202400842986706
1535488809.2711785,0.1470626380552824
1535488809.9572873,0.22729959619652937
1535488810.6225934,0.12146318774022623
1535488811.3147552,0.1958269458348603
1535488811.9876828,0.13747145510950226
1535488812.6472933,0.1090220066848446
1535488813.3546977,0.18037486764109048
1535488814.0386326,0.1314825001469442
1535488814.7237053,0.24277703676413476
1535488815.3990643,0.17669920744510503
1535488816.0719616,0.12487825250789147
1536309645.8773422,0.01412697941650667
1536309646.6262524,0.012977066943906832
1536309647.3596609,0.00846583723236055
1536309648.0509417,0.00713388101480792
1536309740.6121855,0.014235157596758734
1536309741.3405485,0.0097053983371891
1536309742.062322,0.00824571241201299
1536309742.791029,0.015807493249418214
1536309743.5299482,0.028197815655472646
1536309744.2668664,0.10818185839180315
1536309744.9617002,0.14275299535252378
1536309745.6642313,0.17538102968645328
1536309746.4077203,0.2968381358505231
1536309747.1403728,0.3144517589958574
1536309747.8496792,0.19155609829665732
1536309748.5979064,0.37350283198289147
1536309749.3300755,0.21111760012330913
1536309750.0255964,0.09872498142456161
1536309750.7562435,0.06389917612910596
1536309751.4833884,0.03530468101446175
1536309752.2069938,0.008286315755561319
1536309752.9029973,0.037214929406686234
1536309807.8492112,0.023276636358505087
1536309808.5982234,0.024395637676050172
1536309809.326935,0.01518366951405374
1536309810.0242698,0.015003760216418876
1536309832.7987351,0.01976087532728785
1536309833.5299404,0.01701938038156203
1536309834.2247114,0.012669453304169217
1536309834.9660375,0.01255457850659107
1536309835.7244198,0.019896126618714385
1536309836.4166992,0.01920025929615458
1536309837.1667812,0.037025395553792924
1536309837.8926537,0.024758508128130994
1536309838.5902007,0.1037974295229815
1536309839.338232,0.3521214544748658
1536309840.1200774,0.31273945528719554
1536309840.823965,0.05883652192581604
1536309841.55843,0.1577865735986906
1536309842.2891886,0.33277933118830333
1536309843.0078223,0.046518502357573016
1536309843.7002656,0.018712193398497112
1536309844.4615824,0.045766552141693416
1536309845.1832411,0.027275861096427274
1536309845.9228535,0.02769654373624814
1536309846.6381054,0.025889006308996786
1536309847.3578818,0.029960226806307437
