Time,AccelX[mm/s^2];AccelY[mm/s^2];AccelZ[mm/s^2],Total_axes acceleration, AngleX(deg); AngleY(deg);AngleZ(deg), DistanceX[mm];DistanceY[mm];DistanceZ[mm], Latitude ;Longitude
15:55:30,23.11526884078987;4.268412647248532;0.45701818154242346,23.510505433262015,80;80;80,2.311526884078987e-05;4.268412647248532e-06;4.5701818154242345e-07 
15:55:32,1.622944510777817;17.53191575050417;20.009665072704408,26.65311829954699,3;3;3,1.622944510777817e-06;1.753191575050417e-05;2.000966507270441e-05 
15:55:34,10.353051710128701;9.263814652762935;12.719819809653643,18.836075961393906,33;33;33,1.0353051710128701e-05;9.263814652762936e-06;1.2719819809653643e-05 
15:55:36,9.109812618891516;9.712727464039506;2.2801029873313894,13.510167666422943,42;42;42,9.109812618891516e-06;9.712727464039507e-06;2.2801029873313893e-06 
15:55:39,2.7838829199470503;9.892916078563573;9.679059003230961,14.117506006285279,11;11;11,2.7838829199470507e-06;9.892916078563575e-06;9.679059003230961e-06 
15:55:41,19.385551567077407;5.4355859565753395;11.886213658589995,23.38006157795115,56;56;56,1.9385551567077407e-05;5.43558595657534e-06;1.1886213658589996e-05 
15:55:43,17.836802368163845;0.774374599458616;11.187904841046148,21.069418346825,58;58;58,1.7836802368163847e-05;7.74374599458616e-07;1.1187904841046148e-05 
15:55:45,6.100226313273102;12.972956755957332;15.403320836997025,21.042163882846157,17;17;17,6.100226313273103e-06;1.2972956755957333e-05;1.5403320836997027e-05 
15:55:47,18.482114534377967;35.13428587277656;1.2750370819905044,39.71941994808462,28;28;28,1.8482114534377967e-05;3.513428587277656e-05;1.2750370819905045e-06 
15:55:49,8.624113896688144;4.127503903710195;12.25033182773494,15.539699445864715,34;34;34,8.624113896688143e-06;4.127503903710195e-06;1.225033182773494e-05 
15:55:51,6.19749075571719;1.3897592449214624;0.23069130584651987,6.355591310384729,77;77;77,6.19749075571719e-06;1.3897592449214624e-06;2.3069130584651986e-07 
15:55:54,7.432624476750443;19.1037340799991;2.4185177708080374,20.64087669212292,21;21;21,7.432624476750443e-06;1.9103734079999102e-05;2.4185177708080373e-06 
15:55:56,6.159457864761228;1.3641961542719683;18.74273336090404,19.77599570623549,18;18;18,6.159457864761228e-06;1.3641961542719683e-06;1.874273336090404e-05 
15:55:58,2.157898944218771;11.049490057629896;0.6665108267167597,11.277942856268295,11;11;11,2.157898944218771e-06;1.1049490057629897e-05;6.665108267167597e-07 
15:56:00,8.259372237523127;7.1046687285087895;5.534720869084353,12.219929729687333,43;43;43,8.259372237523127e-06;7.10466872850879e-06;5.534720869084353e-06 
15:56:02,10.159769805272653;2.6666667970045577;23.54235950154049,25.77934687307167,23;23;23,1.0159769805272653e-05;2.666666797004558e-06;2.3542359501540488e-05 
15:56:04,4.253448886871569;13.063362808231727;16.38656459171628,21.383703477443063,11;11;11,4.253448886871569e-06;1.3063362808231727e-05;1.638656459171628e-05 
15:56:07,1.9527707290650855;15.824800087614;20.737901411054693,26.159093376259538,4;4;4,1.9527707290650858e-06;1.5824800087614e-05;2.0737901411054694e-05 
15:56:09,5.8371135266619065;3.8226172860470475;7.105292218485104,9.958387156000216,36;36;36,5.837113526661907e-06;3.8226172860470475e-06;7.105292218485104e-06 
15:56:11,8.380329300562373;4.118151553475169;8.115969533950107,12.371663302857078,43;43;43,8.380329300562373e-06;4.118151553475169e-06;8.115969533950107e-06 
15:56:13,26.894865315755485;6.713116998671276;23.281117184989597,36.1995875331708,48;48;48,2.6894865315755485e-05;6.7131169986712755e-06;2.3281117184989596e-05 
15:56:15,2.76517821947761;19.11308643022891;0.857298771498094,19.33109527829414,8;8;8,2.76517821947761e-06;1.911308643022891e-05;8.572987714980939e-07 
15:56:17,6.034759861628568;8.667758197785425;0.3267087681741998,10.566697562720416,35;35;35,6.034759861628568e-06;8.667758197785424e-06;3.267087681741998e-07 
15:56:19,6.246746466954646;2.033200941085278;17.590523812010872,18.777174320705495,19;19;19,6.246746466954647e-06;2.0332009410852782e-06;1.7590523812010872e-05 
15:56:21,15.939522250493606;7.350947284701204;14.408230772060548,22.709071084863627,45;45;45,1.5939522250493608e-05;7.350947284701204e-06;1.4408230772060549e-05 
15:56:24,22.469956674575617;17.861741968788756;5.968669919957037,29.318352609420174,50;50;50,2.2469956674575616e-05;1.7861741968788757e-05;5.968669919957037e-06 
